   1.0000000e+00   8.2000000e+01
   2.0000000e+00   2.0100000e+02
   3.0000000e+00   1.0500000e+02
   4.0000000e+00   8.0000000e+01
   5.0000000e+00   1.0200000e+02
   6.0000000e+00   2.3300000e+02
   7.0000000e+00   6.2000000e+01
   8.0000000e+00   1.0500000e+02
